Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,Outlet,On_promotion
7,Cucumber,Vegetables,17-01-2024,393,517,3058,Snowy,365,2,3,1
18,Banana,Fruits,24-05-2023,211,655,3026,Sunny,200,3,3,0
17,Potato,Vegetables,04-04-2024,226,475,4793,Snowy,199,2,1,1
3,Beer,Beverages,11-02-2024,393,614,1021,Rainy,362,2,3,1
18,Banana,Fruits,04-09-2023,124,478,3571,Snowy,136,3,1,1
17,Potato,Vegetables,10-09-2023,381,465,4659,Windy,365,3,1,0
2,Carrot,Vegetables,20-08-2023,430,562,1270,Sunny,432,2,3,1
7,Cucumber,Vegetables,09-12-2023,450,709,3175,Sunny,439,3,3,0
10,Orange,Fruits,08-10-2023,270,349,1067,Snowy,226,1,1,1
3,Beer,Beverages,02-11-2023,278,528,3345,Cloudy,249,2,3,0
2,Carrot,Vegetables,12-12-2023,156,922,1964,Windy,116,2,2,1
14,Water,Beverages,31-03-2024,131,883,3727,Windy,129,1,2,1
1,Cream,Dairy,12-07-2023,132,510,2612,Cloudy,159,1,1,1
12,Pepper,Vegetables,23-01-2024,380,334,1162,Snowy,316,3,3,1
20,Tomato,Vegetables,18-04-2024,140,533,3091,Snowy,138,1,1,1
14,Water,Beverages,10-07-2023,414,477,1737,Snowy,384,2,1,1
3,Beer,Beverages,03-02-2024,445,582,3911,Windy,460,2,1,0
16,Cheese,Dairy,24-05-2023,319,760,1148,Cloudy,304,2,3,1
18,Banana,Fruits,20-07-2023,172,861,4366,Snowy,173,1,2,1
11,Coffee,Beverages,09-12-2023,364,995,3418,Cloudy,338,1,1,0
5,Grapes,Fruits,22-12-2023,179,293,4182,Cloudy,225,2,2,1
19,Butter,Dairy,26-07-2023,303,440,2797,Windy,294,1,1,0
14,Water,Beverages,07-05-2023,161,910,1136,Snowy,161,3,3,0
12,Pepper,Vegetables,13-02-2024,235,481,3866,Snowy,214,3,1,0
6,Milk,Dairy,05-10-2023,215,994,4998,Snowy,211,2,2,0
1,Cream,Dairy,29-08-2023,428,411,3032,Cloudy,477,2,2,1
13,Soda,Beverages,08-08-2023,227,254,2179,Snowy,239,2,3,1
11,Coffee,Beverages,22-07-2023,414,363,3620,Windy,476,1,3,1
2,Carrot,Vegetables,15-09-2023,118,735,2169,Sunny,116,1,1,0
6,Milk,Dairy,21-06-2023,155,617,1455,Cloudy,152,2,3,0
10,Orange,Fruits,03-09-2023,446,990,4092,Rainy,451,1,1,1
17,Potato,Vegetables,31-05-2023,268,405,4447,Sunny,277,2,3,0
12,Pepper,Vegetables,14-08-2023,321,784,2569,Rainy,295,2,2,0
3,Beer,Beverages,11-04-2024,350,225,4802,Cloudy,393,1,2,0
8,Apple,Fruits,02-03-2024,101,641,3692,Snowy,104,2,2,1
9,Cherry,Fruits,15-03-2024,182,254,2616,Sunny,170,2,3,1
7,Cucumber,Vegetables,17-10-2023,358,902,1224,Cloudy,373,2,1,0
1,Cream,Dairy,29-06-2023,177,247,3700,Sunny,173,2,2,1
12,Pepper,Vegetables,07-09-2023,204,373,4048,Sunny,182,2,2,0
16,Cheese,Dairy,02-12-2023,220,607,1900,Sunny,213,1,1,1
1,Cream,Dairy,16-09-2023,156,440,3939,Cloudy,153,2,1,1
10,Orange,Fruits,29-02-2024,211,530,2508,Snowy,196,2,2,0
12,Pepper,Vegetables,06-12-2023,179,864,4561,Windy,191,2,1,0
5,Grapes,Fruits,14-11-2023,222,776,1636,Sunny,264,1,3,0
19,Butter,Dairy,08-07-2023,440,741,3891,Sunny,449,1,3,1
3,Beer,Beverages,10-04-2024,254,725,4170,Sunny,256,1,1,0
12,Pepper,Vegetables,01-09-2023,206,871,1376,Rainy,206,1,1,1
2,Carrot,Vegetables,14-03-2024,229,290,4726,Rainy,227,2,1,1
15,Yogurt,Dairy,30-01-2024,371,773,4319,Rainy,343,2,3,1
15,Yogurt,Dairy,11-01-2024,343,856,3882,Snowy,353,2,2,0
14,Water,Beverages,19-10-2023,360,409,1442,Sunny,346,1,2,0
12,Pepper,Vegetables,25-01-2024,492,333,3932,Sunny,578,2,2,1
1,Cream,Dairy,22-11-2023,240,727,1910,Cloudy,189,1,2,0
9,Cherry,Fruits,13-02-2024,170,791,4648,Windy,176,1,3,1
3,Beer,Beverages,05-06-2023,479,485,4490,Rainy,548,3,3,1
8,Apple,Fruits,09-12-2023,341,281,2124,Cloudy,341,3,2,0
8,Apple,Fruits,03-06-2023,172,944,1455,Snowy,169,1,3,0
1,Cream,Dairy,08-07-2023,142,430,1469,Snowy,152,2,1,1
16,Cheese,Dairy,18-03-2024,420,680,2737,Cloudy,416,2,1,1
1,Cream,Dairy,23-07-2023,412,632,1810,Snowy,383,2,2,0
16,Cheese,Dairy,30-11-2023,127,604,2732,Rainy,135,1,2,1
17,Potato,Vegetables,25-09-2023,248,282,1179,Sunny,246,3,3,1
2,Carrot,Vegetables,10-02-2024,496,236,1921,Sunny,474,1,1,1
17,Potato,Vegetables,11-04-2024,149,559,4255,Snowy,140,3,2,1
6,Milk,Dairy,13-01-2024,273,921,1895,Sunny,274,3,2,1
12,Pepper,Vegetables,02-09-2023,137,936,1687,Snowy,155,3,1,0
13,Soda,Beverages,23-11-2023,268,799,4123,Snowy,299,2,3,1
20,Tomato,Vegetables,24-01-2024,404,689,1851,Snowy,351,2,2,0
3,Beer,Beverages,08-05-2023,303,708,2411,Cloudy,304,2,2,1
1,Cream,Dairy,05-08-2023,471,688,2588,Rainy,508,2,2,1
6,Milk,Dairy,06-05-2023,376,257,3436,Rainy,376,3,3,0
13,Soda,Beverages,16-08-2023,365,607,3697,Rainy,385,1,1,1
2,Carrot,Vegetables,10-05-2023,304,432,4565,Windy,280,3,1,0
5,Grapes,Fruits,14-07-2023,391,787,2746,Snowy,421,1,1,0
11,Coffee,Beverages,07-05-2023,204,671,1557,Snowy,210,1,2,1
17,Potato,Vegetables,15-11-2023,481,261,4608,Sunny,467,2,3,0
11,Coffee,Beverages,11-06-2023,376,697,3803,Sunny,382,1,2,1
3,Beer,Beverages,28-12-2023,218,235,4780,Cloudy,199,2,2,0
15,Yogurt,Dairy,13-12-2023,498,534,1743,Windy,443,3,3,1
6,Milk,Dairy,25-12-2023,206,955,4683,Snowy,211,1,3,1
18,Banana,Fruits,24-05-2023,224,485,4617,Windy,193,1,3,0
8,Apple,Fruits,20-10-2023,233,634,1762,Sunny,273,3,2,0
3,Beer,Beverages,16-05-2023,270,389,3028,Windy,270,3,1,0
15,Yogurt,Dairy,07-01-2024,347,606,4563,Snowy,308,1,1,0
20,Tomato,Vegetables,11-10-2023,481,833,3007,Rainy,504,3,1,0
8,Apple,Fruits,29-06-2023,341,549,4006,Rainy,328,3,1,1
6,Milk,Dairy,31-03-2024,248,989,1836,Snowy,254,3,3,0
8,Apple,Fruits,02-11-2023,367,525,3753,Snowy,380,2,3,1
6,Milk,Dairy,21-11-2023,353,560,3868,Snowy,286,2,1,1
3,Beer,Beverages,09-11-2023,479,641,4630,Windy,442,3,2,0
14,Water,Beverages,08-11-2023,311,434,3615,Sunny,300,2,1,1
3,Beer,Beverages,09-10-2023,497,809,2015,Snowy,402,2,1,1
20,Tomato,Vegetables,20-08-2023,132,812,3049,Windy,135,3,3,1
7,Cucumber,Vegetables,06-06-2023,438,468,1604,Cloudy,404,3,1,1
5,Grapes,Fruits,26-06-2023,222,627,1498,Rainy,214,1,2,0
20,Tomato,Vegetables,08-05-2023,443,860,3881,Sunny,472,3,3,1
7,Cucumber,Vegetables,18-05-2023,295,292,2633,Windy,264,1,1,0
5,Grapes,Fruits,13-11-2023,311,734,2943,Windy,332,3,1,1
8,Apple,Fruits,24-06-2023,200,594,4473,Windy,210,2,2,0
6,Milk,Dairy,04-04-2024,498,456,2698,Snowy,507,2,2,1
19,Butter,Dairy,06-03-2024,190,934,4734,Cloudy,193,3,3,0
8,Apple,Fruits,21-02-2024,498,676,1394,Windy,569,3,3,1
5,Grapes,Fruits,26-10-2023,494,484,2269,Cloudy,541,2,2,1
15,Yogurt,Dairy,08-02-2024,285,261,4105,Windy,292,3,1,0
14,Water,Beverages,14-09-2023,494,815,3734,Windy,532,2,2,1
16,Cheese,Dairy,26-12-2023,297,858,2114,Sunny,336,2,1,1
5,Grapes,Fruits,01-11-2023,226,645,1381,Sunny,185,2,1,0
18,Banana,Fruits,03-01-2024,223,756,1740,Cloudy,247,2,3,1
1,Cream,Dairy,24-10-2023,106,801,4970,Rainy,102,1,3,1
6,Milk,Dairy,09-08-2023,353,509,3199,Windy,333,3,3,1
11,Coffee,Beverages,13-09-2023,125,927,2520,Cloudy,105,2,1,1
20,Tomato,Vegetables,09-06-2023,399,306,3298,Rainy,343,3,1,1
9,Cherry,Fruits,03-12-2023,207,334,3613,Cloudy,205,2,2,0
10,Orange,Fruits,20-11-2023,290,335,2926,Windy,252,3,2,0
20,Tomato,Vegetables,08-12-2023,189,697,3056,Cloudy,209,3,3,1
9,Cherry,Fruits,30-12-2023,474,330,1575,Rainy,457,1,2,1
4,Juice,Beverages,20-03-2024,101,642,1673,Rainy,99,3,1,1
10,Orange,Fruits,24-07-2023,309,688,3921,Rainy,285,3,2,1
12,Pepper,Vegetables,09-10-2023,148,511,2481,Rainy,145,3,2,1
10,Orange,Fruits,15-09-2023,183,640,3254,Snowy,197,1,1,1
19,Butter,Dairy,11-05-2023,249,339,2017,Rainy,223,1,2,1
9,Cherry,Fruits,03-07-2023,108,637,4128,Cloudy,103,1,2,0
9,Cherry,Fruits,15-11-2023,481,341,2423,Cloudy,400,3,3,0
19,Butter,Dairy,03-09-2023,337,669,4798,Windy,338,1,1,1
20,Tomato,Vegetables,03-08-2023,470,292,3156,Snowy,453,1,3,1
2,Carrot,Vegetables,26-04-2024,482,407,4052,Rainy,533,3,1,1
14,Water,Beverages,24-12-2023,121,344,4553,Windy,143,3,3,1
3,Beer,Beverages,12-06-2023,154,296,4879,Cloudy,156,2,2,1
10,Orange,Fruits,15-08-2023,137,664,2349,Cloudy,115,3,2,1
5,Grapes,Fruits,28-12-2023,103,469,2596,Windy,111,1,3,1
6,Milk,Dairy,07-01-2024,292,467,2208,Rainy,272,2,2,1
4,Juice,Beverages,05-08-2023,276,648,1388,Cloudy,257,1,1,0
16,Cheese,Dairy,04-12-2023,360,982,4970,Sunny,364,3,3,1
9,Cherry,Fruits,13-05-2023,416,843,1923,Snowy,358,2,3,1
6,Milk,Dairy,05-09-2023,132,289,2352,Rainy,137,2,1,1
14,Water,Beverages,03-07-2023,323,397,2478,Snowy,367,3,1,1
20,Tomato,Vegetables,30-11-2023,232,720,1748,Rainy,194,3,2,1
8,Apple,Fruits,07-09-2023,286,362,2724,Sunny,281,3,2,1
16,Cheese,Dairy,06-09-2023,259,463,3869,Windy,303,1,3,1
5,Grapes,Fruits,15-12-2023,232,226,1065,Cloudy,273,3,2,0
13,Soda,Beverages,29-02-2024,438,900,2481,Sunny,447,3,3,0
7,Cucumber,Vegetables,27-01-2024,294,862,2496,Snowy,298,1,3,1
1,Cream,Dairy,25-11-2023,162,712,4193,Snowy,146,2,3,0
9,Cherry,Fruits,23-03-2024,363,226,3219,Sunny,359,1,3,0
4,Juice,Beverages,15-02-2024,430,589,1624,Snowy,441,1,1,1
7,Cucumber,Vegetables,07-01-2024,293,815,1536,Rainy,277,2,1,0
19,Butter,Dairy,16-08-2023,470,239,1772,Rainy,488,1,2,0
7,Cucumber,Vegetables,05-06-2023,433,524,3204,Snowy,389,2,2,0
15,Yogurt,Dairy,02-03-2024,492,402,1887,Cloudy,519,3,2,0
1,Cream,Dairy,05-05-2023,489,959,3891,Sunny,472,1,3,1
6,Milk,Dairy,29-05-2023,277,343,4422,Rainy,265,1,2,0
7,Cucumber,Vegetables,22-05-2023,208,550,3493,Windy,208,2,1,1
4,Juice,Beverages,14-05-2023,406,519,2798,Windy,277,1,1,1
11,Coffee,Beverages,09-03-2024,302,791,4638,Sunny,260,2,1,0
10,Orange,Fruits,20-11-2023,157,865,4024,Rainy,177,3,1,1
1,Cream,Dairy,21-01-2024,429,303,4979,Sunny,392,1,3,1
9,Cherry,Fruits,06-05-2023,390,479,2004,Sunny,365,1,1,0
8,Apple,Fruits,27-04-2024,373,483,3938,Snowy,348,2,2,0
5,Grapes,Fruits,13-02-2024,288,923,3541,Snowy,284,3,3,1
14,Water,Beverages,30-01-2024,369,757,2803,Sunny,327,2,2,0
4,Juice,Beverages,25-06-2023,170,265,3511,Snowy,151,2,1,1
11,Coffee,Beverages,06-01-2024,314,897,2019,Snowy,317,1,1,0
14,Water,Beverages,21-10-2023,201,537,3538,Cloudy,204,1,3,1
15,Yogurt,Dairy,22-04-2024,464,582,4010,Rainy,499,3,1,1
17,Potato,Vegetables,23-05-2023,132,258,2492,Cloudy,158,2,3,0
1,Cream,Dairy,04-02-2024,303,478,3561,Windy,336,3,3,0
17,Potato,Vegetables,19-11-2023,162,956,4448,Sunny,162,1,3,0
18,Banana,Fruits,03-08-2023,498,737,1396,Sunny,470,2,2,1
7,Cucumber,Vegetables,04-10-2023,338,682,3907,Snowy,347,2,3,1
1,Cream,Dairy,16-07-2023,325,574,3852,Snowy,335,1,1,0
7,Cucumber,Vegetables,20-04-2024,364,211,4804,Rainy,313,2,2,0
2,Carrot,Vegetables,27-10-2023,487,496,3199,Snowy,452,1,1,1
18,Banana,Fruits,17-05-2023,277,278,4281,Windy,235,1,3,0
15,Yogurt,Dairy,06-10-2023,327,529,3627,Windy,342,1,1,0
11,Coffee,Beverages,14-01-2024,472,991,1129,Cloudy,437,1,3,0
5,Grapes,Fruits,11-12-2023,244,477,4995,Cloudy,234,1,2,1
10,Orange,Fruits,29-11-2023,274,528,1075,Snowy,249,2,2,0
7,Cucumber,Vegetables,03-09-2023,244,742,2069,Rainy,231,1,1,0
17,Potato,Vegetables,15-09-2023,418,707,2563,Snowy,399,3,2,1
4,Juice,Beverages,12-05-2023,189,911,2600,Cloudy,209,2,1,0
18,Banana,Fruits,24-10-2023,400,951,1313,Windy,375,2,1,0
2,Carrot,Vegetables,20-09-2023,180,817,2449,Windy,160,1,3,0
8,Apple,Fruits,04-01-2024,336,461,2587,Windy,288,1,1,0
5,Grapes,Fruits,15-01-2024,495,322,2327,Cloudy,503,1,2,0
3,Beer,Beverages,07-10-2023,191,884,2799,Snowy,182,1,2,0
6,Milk,Dairy,14-11-2023,415,671,1877,Windy,444,3,2,1
13,Soda,Beverages,10-12-2023,228,922,2879,Snowy,245,3,2,1
12,Pepper,Vegetables,07-07-2023,139,342,2484,Sunny,114,2,1,1
18,Banana,Fruits,28-01-2024,320,719,3350,Snowy,316,1,1,1
20,Tomato,Vegetables,24-02-2024,142,250,3847,Rainy,143,2,3,0
19,Butter,Dairy,04-08-2023,270,432,4052,Windy,274,2,3,0
5,Grapes,Fruits,24-08-2023,119,486,3961,Snowy,142,1,1,0
15,Yogurt,Dairy,04-02-2024,295,267,1843,Rainy,281,3,1,0
4,Juice,Beverages,24-10-2023,355,514,4542,Snowy,365,1,2,0
13,Soda,Beverages,11-05-2023,186,684,4171,Rainy,196,2,2,1
14,Water,Beverages,29-03-2024,486,295,3383,Sunny,626,3,1,1
15,Yogurt,Dairy,30-06-2023,128,990,4905,Windy,142,1,3,0
19,Butter,Dairy,24-02-2024,345,613,3412,Cloudy,390,1,2,1
19,Butter,Dairy,26-08-2023,106,946,2310,Rainy,107,3,2,0
15,Yogurt,Dairy,19-02-2024,479,823,2975,Snowy,487,3,2,1
11,Coffee,Beverages,26-02-2024,112,852,2713,Cloudy,119,1,3,1
19,Butter,Dairy,18-01-2024,373,638,4533,Snowy,354,2,2,1
17,Potato,Vegetables,29-01-2024,480,667,1465,Windy,472,1,2,1
15,Yogurt,Dairy,10-02-2024,142,670,2922,Windy,125,1,1,1
19,Butter,Dairy,13-02-2024,437,743,2064,Sunny,457,3,3,0
12,Pepper,Vegetables,27-07-2023,395,914,4293,Rainy,416,2,3,1
19,Butter,Dairy,11-05-2023,363,652,1805,Rainy,361,3,1,0
16,Cheese,Dairy,06-08-2023,328,333,1344,Snowy,322,1,3,0
20,Tomato,Vegetables,24-01-2024,477,772,1707,Rainy,461,2,1,0
6,Milk,Dairy,15-01-2024,208,434,1274,Sunny,198,1,2,1
12,Pepper,Vegetables,23-04-2024,312,846,4886,Snowy,347,3,2,1
17,Potato,Vegetables,08-01-2024,399,993,1493,Rainy,434,3,2,0
12,Pepper,Vegetables,09-08-2023,426,971,1517,Snowy,342,2,1,1
2,Carrot,Vegetables,30-01-2024,300,380,3372,Snowy,279,1,3,1
17,Potato,Vegetables,13-02-2024,203,202,4111,Snowy,193,1,2,0
8,Apple,Fruits,10-04-2024,365,915,4834,Snowy,298,3,1,0
8,Apple,Fruits,10-11-2023,271,842,4938,Windy,335,2,3,0
1,Cream,Dairy,11-02-2024,445,889,1295,Cloudy,430,3,2,0
15,Yogurt,Dairy,01-10-2023,175,500,4202,Snowy,191,2,3,1
14,Water,Beverages,08-04-2024,428,961,3974,Rainy,488,2,2,0
2,Carrot,Vegetables,11-11-2023,130,236,1510,Sunny,134,3,3,1
16,Cheese,Dairy,11-03-2024,226,681,1516,Cloudy,230,3,1,0
15,Yogurt,Dairy,27-10-2023,353,218,1757,Cloudy,390,2,1,1
9,Cherry,Fruits,20-07-2023,495,691,3779,Rainy,407,1,2,0
13,Soda,Beverages,16-10-2023,148,518,1620,Windy,171,1,2,0
16,Cheese,Dairy,21-09-2023,226,787,1146,Rainy,277,2,3,1
12,Pepper,Vegetables,17-07-2023,309,984,1560,Rainy,377,1,2,1
17,Potato,Vegetables,22-07-2023,425,768,4291,Cloudy,340,3,3,0
16,Cheese,Dairy,25-07-2023,222,767,4105,Snowy,207,1,1,1
7,Cucumber,Vegetables,01-04-2024,164,300,2352,Sunny,166,3,1,1
20,Tomato,Vegetables,13-07-2023,440,908,1305,Rainy,418,2,2,1
17,Potato,Vegetables,19-09-2023,450,540,3789,Rainy,453,1,2,0
9,Cherry,Fruits,17-02-2024,201,890,2578,Windy,188,2,1,1
14,Water,Beverages,15-11-2023,251,394,2125,Snowy,235,2,2,1
3,Beer,Beverages,01-04-2024,425,624,1200,Rainy,471,2,3,0
10,Orange,Fruits,22-04-2024,373,652,1375,Sunny,385,3,1,1
3,Beer,Beverages,29-08-2023,457,895,2550,Snowy,446,1,2,0
15,Yogurt,Dairy,18-10-2023,184,700,2994,Windy,191,2,2,0
14,Water,Beverages,28-07-2023,469,589,3336,Windy,495,2,1,1
15,Yogurt,Dairy,18-09-2023,419,241,3542,Windy,390,1,2,0
20,Tomato,Vegetables,30-05-2023,177,299,2557,Rainy,180,3,1,0
15,Yogurt,Dairy,26-12-2023,280,803,3738,Rainy,266,3,3,0
12,Pepper,Vegetables,28-05-2023,479,673,4046,Snowy,569,2,1,1
14,Water,Beverages,10-10-2023,249,261,2326,Cloudy,226,1,1,1
12,Pepper,Vegetables,03-02-2024,373,962,3024,Cloudy,357,1,1,0
9,Cherry,Fruits,03-07-2023,161,864,4725,Sunny,148,1,3,1
15,Yogurt,Dairy,08-05-2023,168,643,2323,Rainy,171,3,3,0
16,Cheese,Dairy,01-11-2023,434,238,3084,Snowy,425,1,1,1
20,Tomato,Vegetables,02-06-2023,125,518,3151,Sunny,135,3,2,0
17,Potato,Vegetables,24-07-2023,361,652,2882,Cloudy,336,2,2,1
8,Apple,Fruits,07-02-2024,374,218,3895,Windy,299,1,1,0
5,Grapes,Fruits,04-07-2023,176,835,2952,Sunny,166,3,3,1
5,Grapes,Fruits,15-09-2023,334,821,2058,Cloudy,327,3,3,1
11,Coffee,Beverages,23-06-2023,288,306,1175,Rainy,276,3,1,1
16,Cheese,Dairy,05-07-2023,325,551,2081,Sunny,326,3,3,0
20,Tomato,Vegetables,10-09-2023,203,850,2352,Snowy,183,2,3,1
20,Tomato,Vegetables,29-08-2023,146,571,2959,Cloudy,128,2,3,0
20,Tomato,Vegetables,30-06-2023,169,921,3105,Cloudy,167,2,2,0
3,Beer,Beverages,28-09-2023,319,404,3530,Sunny,342,1,3,0
13,Soda,Beverages,23-01-2024,350,452,2881,Rainy,367,2,3,0
9,Cherry,Fruits,07-09-2023,365,832,1274,Snowy,407,2,3,0
6,Milk,Dairy,11-07-2023,214,287,2751,Sunny,164,1,3,1
9,Cherry,Fruits,02-04-2024,358,560,3051,Cloudy,367,2,1,1
15,Yogurt,Dairy,24-02-2024,277,556,4631,Sunny,256,3,3,1
7,Cucumber,Vegetables,21-10-2023,348,396,3440,Sunny,262,3,3,0
19,Butter,Dairy,30-07-2023,398,890,2842,Cloudy,423,1,3,0
15,Yogurt,Dairy,16-06-2023,188,996,2072,Cloudy,174,3,2,0
16,Cheese,Dairy,16-03-2024,347,496,4444,Sunny,343,2,2,0
6,Milk,Dairy,25-12-2023,226,421,2112,Snowy,225,3,3,0
19,Butter,Dairy,13-07-2023,485,666,4202,Snowy,508,3,1,1
1,Cream,Dairy,30-01-2024,196,738,1550,Rainy,231,2,3,1
11,Coffee,Beverages,02-12-2023,331,239,2740,Snowy,399,1,2,0
4,Juice,Beverages,03-02-2024,184,342,4472,Windy,191,3,2,1
1,Cream,Dairy,30-11-2023,214,794,4950,Windy,262,3,1,1
9,Cherry,Fruits,20-11-2023,460,946,4630,Rainy,446,3,2,0
19,Butter,Dairy,13-03-2024,139,675,2869,Snowy,169,1,2,0
2,Carrot,Vegetables,23-10-2023,293,486,1866,Windy,294,3,3,1
16,Cheese,Dairy,01-04-2024,120,350,4952,Rainy,110,1,2,1
14,Water,Beverages,06-10-2023,437,546,2515,Snowy,451,1,1,0
10,Orange,Fruits,01-02-2024,334,376,3971,Rainy,384,1,2,1
16,Cheese,Dairy,04-03-2024,159,864,4007,Rainy,164,1,3,0
20,Tomato,Vegetables,11-09-2023,357,957,1039,Rainy,355,2,1,1
17,Potato,Vegetables,01-09-2023,200,646,2972,Cloudy,213,1,1,1
11,Coffee,Beverages,25-10-2023,336,639,3169,Sunny,356,3,3,0
7,Cucumber,Vegetables,24-04-2024,175,300,2587,Snowy,162,2,1,0
10,Orange,Fruits,21-05-2023,446,826,3206,Windy,499,1,2,1
19,Butter,Dairy,02-12-2023,192,684,1932,Rainy,225,1,2,1
2,Carrot,Vegetables,13-10-2023,121,806,4009,Sunny,130,3,2,0
3,Beer,Beverages,16-02-2024,488,840,2527,Rainy,392,1,2,1
1,Cream,Dairy,24-06-2023,330,741,2448,Windy,291,1,2,1
18,Banana,Fruits,27-12-2023,280,953,2939,Sunny,302,3,2,0
4,Juice,Beverages,17-10-2023,371,289,4720,Sunny,407,3,3,1
16,Cheese,Dairy,18-03-2024,435,955,3442,Windy,455,1,1,0
9,Cherry,Fruits,16-01-2024,308,910,1969,Windy,299,1,2,1
3,Beer,Beverages,30-11-2023,422,650,2346,Cloudy,424,1,3,1
13,Soda,Beverages,12-11-2023,462,510,4968,Rainy,433,1,1,1
3,Beer,Beverages,20-10-2023,256,661,2598,Windy,266,2,1,0
12,Pepper,Vegetables,26-11-2023,192,754,1943,Sunny,193,2,3,1
8,Apple,Fruits,06-07-2023,318,573,3159,Cloudy,318,3,3,0
9,Cherry,Fruits,14-12-2023,264,887,3957,Sunny,242,3,1,0
2,Carrot,Vegetables,28-12-2023,103,468,2803,Cloudy,114,3,2,1
2,Carrot,Vegetables,10-03-2024,170,509,1201,Windy,194,1,2,1
16,Cheese,Dairy,15-02-2024,324,378,2439,Cloudy,335,1,3,0
5,Grapes,Fruits,05-01-2024,132,668,3822,Windy,126,3,3,1
16,Cheese,Dairy,24-06-2023,346,434,4518,Windy,376,3,1,0
11,Coffee,Beverages,10-03-2024,435,420,1009,Cloudy,393,3,3,0
8,Apple,Fruits,18-02-2024,417,442,2344,Rainy,365,1,1,1
5,Grapes,Fruits,15-11-2023,291,773,4533,Windy,312,3,1,0
17,Potato,Vegetables,27-07-2023,153,525,4015,Windy,118,3,3,1
9,Cherry,Fruits,05-10-2023,191,881,3115,Rainy,203,2,2,1
4,Juice,Beverages,05-06-2023,462,283,4074,Windy,441,3,3,0
11,Coffee,Beverages,19-09-2023,111,279,4813,Sunny,124,1,3,0
16,Cheese,Dairy,03-01-2024,363,401,3327,Cloudy,433,3,3,1
19,Butter,Dairy,22-02-2024,154,470,4775,Windy,153,1,1,1
2,Carrot,Vegetables,01-05-2023,496,426,4899,Rainy,414,1,1,0
6,Milk,Dairy,27-08-2023,245,785,3967,Cloudy,274,1,2,0
13,Soda,Beverages,06-04-2024,250,872,3265,Rainy,254,3,2,1
19,Butter,Dairy,05-04-2024,200,394,1491,Sunny,227,2,3,1
10,Orange,Fruits,13-08-2023,413,865,3066,Sunny,378,3,3,0
16,Cheese,Dairy,08-04-2024,113,320,2326,Snowy,126,3,1,1
13,Soda,Beverages,25-04-2024,117,385,1875,Cloudy,89,3,1,1
13,Soda,Beverages,21-05-2023,126,814,1913,Rainy,118,1,2,1
10,Orange,Fruits,18-01-2024,421,354,4968,Windy,460,2,2,0
3,Beer,Beverages,20-01-2024,487,227,1842,Cloudy,435,1,1,0
12,Pepper,Vegetables,18-02-2024,373,460,3886,Windy,385,2,1,0
6,Milk,Dairy,24-03-2024,316,632,1116,Sunny,281,3,1,1
2,Carrot,Vegetables,11-06-2023,202,309,2716,Snowy,190,1,1,0
6,Milk,Dairy,16-07-2023,144,770,1660,Rainy,138,1,1,0
2,Carrot,Vegetables,24-02-2024,137,894,4128,Cloudy,128,1,1,0
18,Banana,Fruits,08-04-2024,195,209,3683,Rainy,211,1,2,1
9,Cherry,Fruits,07-04-2024,346,562,1896,Rainy,376,3,1,0
10,Orange,Fruits,21-03-2024,147,951,1002,Windy,158,3,3,0
20,Tomato,Vegetables,14-11-2023,267,884,1291,Rainy,234,1,2,0
20,Tomato,Vegetables,10-07-2023,428,883,1486,Snowy,356,3,2,0
14,Water,Beverages,29-10-2023,234,418,4434,Rainy,216,1,2,0
6,Milk,Dairy,10-10-2023,132,614,4442,Rainy,132,2,3,0
16,Cheese,Dairy,21-10-2023,103,709,1702,Snowy,97,3,1,0
14,Water,Beverages,17-01-2024,326,492,1156,Snowy,315,3,3,0
1,Cream,Dairy,02-05-2023,362,700,2459,Sunny,334,3,3,1
9,Cherry,Fruits,15-01-2024,187,570,4091,Snowy,182,1,1,1
8,Apple,Fruits,27-03-2024,454,717,4896,Rainy,384,2,2,0
1,Cream,Dairy,12-03-2024,425,844,3043,Windy,508,1,3,0
9,Cherry,Fruits,30-08-2023,371,655,3864,Cloudy,328,2,2,0
15,Yogurt,Dairy,17-02-2024,198,784,3510,Sunny,209,2,3,1
19,Butter,Dairy,08-04-2024,242,860,3381,Windy,261,3,1,0
7,Cucumber,Vegetables,30-06-2023,208,876,4389,Cloudy,205,2,2,1
15,Yogurt,Dairy,25-06-2023,275,391,1829,Windy,316,1,2,0
2,Carrot,Vegetables,24-02-2024,330,548,4661,Snowy,276,2,3,1
17,Potato,Vegetables,28-06-2023,214,615,4898,Snowy,238,2,1,1
11,Coffee,Beverages,20-09-2023,111,749,1535,Rainy,104,3,1,1
17,Potato,Vegetables,18-05-2023,349,326,1110,Windy,390,1,2,0
4,Juice,Beverages,18-07-2023,452,627,4880,Cloudy,383,1,3,1
3,Beer,Beverages,21-03-2024,372,281,1784,Cloudy,364,1,3,1
6,Milk,Dairy,24-08-2023,212,978,1221,Windy,239,3,3,0
7,Cucumber,Vegetables,25-01-2024,189,715,3985,Rainy,175,1,1,1
3,Beer,Beverages,19-12-2023,397,516,2350,Windy,365,2,2,0
11,Coffee,Beverages,18-01-2024,499,494,2292,Snowy,459,1,3,0
10,Orange,Fruits,07-01-2024,240,490,1348,Windy,265,3,2,0
4,Juice,Beverages,02-03-2024,275,785,3366,Windy,225,2,1,1
